"player_api_id","player_name","overall_rating","gk_rating","appearances","league_appearances"
37968,"Elrio van Heerden",70,132,12,1
430615,"Elroy Pappot",62,56,5,1
67349,"Elsad Zverotic",67,113,161,2
293160,"Elseid Hysaj",77,52,70,1
467467,"Elso Brito",62,58,6,1
352394,"Elson Hooi",67,59,43,1
22535,"Elson",73,144,17,1
172139,"Elton",73,49,2,1
12405,"Elvedin Dzinic",66,114,27,2
39745,"Elvis Abbruscato",78,145,22,1
188529,"Elvis Bratanovic",57,54,1,1
240346,"Elvis Manu",73,48,30,1
265703,"Elvis",66,25,17,1
42153,"Elyaniv Barda",74,143,72,1
26004,"Emanuel Boakye",67,103,18,1
317775,"Emanuel Insua",73,48,12,1
17883,"Emanuel Obiora Odita,19",65,120,19,1
24167,"Emanuel Pogatetz",77,131,113,2
30548,"Emanuel Rivas",76,139,19,1
38332,"Emanuel Sarki",63,94,30,2
35626,"Emanuele Belardi",71,356,7,1
42041,"Emanuele Calaio",76,120,82,1
41513,"Emanuele D'Anna",68,138,1,1
167634,"Emanuele Giaccherini",80,129,97,2
39354,"Emanuele Manitta",72,358,5,1
42647,"Emanuele Pesoli",69,126,7,1
300236,"Emanuele Suagher",70,56,8,1
79262,"Emanuele Terranova",70,136,15,1
193424,"Emenike Alex Nkume,27",64,114,27,1
30908,"Emerse Fae",80,145,82,1
163557,"Emerson",73,49,30,1
51409,"Emerson",71,131,84,2
164395,"Emidio Rafael",69,140,57,1
147980,"Emil Drozdowicz",60,54,10,1
70610,"Emil Gabriel Jula",71,119,15,1
24516,"Emil Hallfredsson",77,104,85,1
31785,"Emil Johansson",70,131,5,1
259306,"Emil Krafth",69,57,2,1
112934,"Emil Lyng",62,116,4,2
34466,"Emile Heskey",78,129,76,1
25393,"Emile Lokonda Mpenza",69,122,27,1
205940,"Emiliano Albin",69,58,2,1
56961,"Emiliano Alfaro",73,37,1,1
114715,"Emiliano Ariel Dudar",68,118,60,1
27705,"Emiliano Bonazzoli",80,131,3,1
18784,"Emiliano Daniel Armenteros",75,146,89,1
47547,"Emiliano Insua",79,138,137,4
268375,"Emiliano Martinez",66,339,3,1
34008,"Emiliano Moretti",78,150,218,2
279172,"Emiliano Sala",73,41,33,1
394825,"Emiliano Velazquez",74,55,38,1
41671,"Emiliano Viviano",80,402,190,1
168295,"Emilijus Zubas",67,325,45,1
129819,"Emilio Izaguirre",76,48,153,1
103904,"Emilio Nsue",73,147,78,1
40487,"Emir Bajrami",74,127,24,1
557042,"Emir Dautovic",61,42,2,1
113186,"Emir Sinanovic",49,125,12,1
26255,"Emir Spahic",79,136,175,3
30960,"Emmanuel Adebayor",87,130,140,2
192325,"Emmanuel Agyemang-Badu",75,145,92,1
561219,"Emmanuel Boateng",65,67,9,1
42420,"Emmanuel Cascione",72,143,47,1
179773,"Emmanuel Correze",59,129,4,1
30935,"Emmanuel Eboue",79,135,42,1
183670,"Emmanuel Emenike",81,61,5,1
159596,"Emmanuel Frimpong",72,114,10,1
687289,"Emmanuel Hackman",63,44,8,1
304563,"Emmanuel Herrera",70,42,23,1
128666,"Emmanuel Imorou",72,58,48,2
112012,"Emmanuel Mayuka",73,61,54,3
161420,"Emmanuel Riviere",75,108,110,2
45865,"Emmerik de Vriese",61,50,5,1
35472,"Emmerson Boyce",74,126,131,1
24217,"Emre Belozoglu",81,154,4,1
307021,"Emre Can",75,54,77,2
37823,"Enar Jaeaeger",66,137,2,1
38536,"Enaut Zubikarai",71,353,30,2
622233,"Enca Fati",65,47,11,1
141576,"Enda Stevens",65,97,6,1
202509,"Endogan Adili",58,50,1,1
170341,"Eneko Boveda",76,126,51,1
295198,"Eneko Satrustegui",65,42,10,1
66907,"Enes Fermino",55,121,24,1
181054,"Enes Saglik",70,63,70,1
177843,"Enes Sipovic",61,48,2,1
464486,"Enes Unal",69,56,3,1
195927,"Enner Valencia",76,54,35,1
33060,"Enoch Showunmi",64,96,15,1
161655,"Enock Kofi Adu",72,114,3,1
282461,"Enric Saborit",66,56,2,1
67389,"Enrico Schirinzi",62,56,130,1
33861,"Enrique Corrales",75,154,29,1
32995,"Enrique de Lucas",74,156,6,1
243516,"Enzio Boldewijn",62,52,2,1
519575,"Enzo Crivelli",70,55,16,1
34000,"Enzo Maresca",81,53,71,2
40148,"Enzo Perez",81,55,91,2
186815,"Enzo Reale",69,120,10,1
193930,"Enzo Roco",75,61,58,1
177472,"Enzo Ruiz",53,97,9,1
514802,"Eoghan O'Connell",55,59,4,1
116085,"Eoin Doyle",66,109,34,1
150509,"Eran Zahavi",76,57,11,1
705484,"Eray Cumart",52,32,4,1
257843,"Erdin Demir",66,51,30,1
73448,"Eren Derdiyok",79,131,75,2
30738,"Eric Abidal",84,151,111,2
30667,"Eric Addo",73,131,21,1
210406,"Eric Bautheac",75,58,139,1
574200,"Eric Bertrand Bailly",80,55,39,1
41312,"Eric Chelle",72,146,46,1
39575,"Eric Deflandre",69,134,8,1
361315,"Eric Dier",76,53,82,2
23781,"Eric Djemba-Djemba",74,126,2,1
331528,"Eric Durm",77,60,42,1
62358,"Eric Fernando Botteghin",77,69,150,1
41308,"Eric Hassli",74,143,25,1
94812,"Eric Lichaj",72,122,21,1
38785,"Eric Matoukou",67,111,50,1
95082,"Eric Maxim Choupo-Moting",79,115,114,1
26394,"Eric Mouloungui",72,133,73,2
97992,"Eric Odhiambo",61,48,21,1
210694,"Eric Tie Bi",72,53,41,1
207517,"Erick Moreno",69,55,6,1
335606,"Erick Pulgar",70,61,6,1
99323,"Erik Bakker",68,53,68,1
72441,"Erik Cikos",69,50,40,2
231674,"Erik Cummins",64,323,14,1
30805,"Erik Edman",77,136,2,1
112471,"Erik Falkenburg",70,146,159,1
21123,"Erik Friberg",66,135,5,1
72393,"Erik Grendel",69,59,21,1
27843,"Erik Huseklepp",76,134,12,1
36050,"Erik Jendrisek",73,100,47,2
71898,"Erik Johansson",71,63,7,1
174850,"Erik Lamela",82,117,109,2
411616,"Erik Moran",70,58,5,1
26461,"Erik Nevland",79,107,16,1
37194,"Erik Pieters",75,133,172,2
46059,"Erik Quekel",64,52,7,1
166471,"Erik Sviatchenko",76,63,14,1
470814,"Erivaldo",62,57,2,1
169750,"Erixon Danso",64,117,5,1
39638,"Erjon Bogdani",71,131,63,1
27838,"Erlend Hanstveit",69,139,26,1
177942,"Ermin Bicakcic",77,64,74,1
158886,"Ermir Lenjani",69,54,58,2
534485,"Ernest Ohemeng",69,53,11,1
38231,"Ernest Webnje Nfor",69,142,98,1
30516,"Ernesto Farias",78,143,12,1
183331,"Ernesto Galan",70,124,32,1
97789,"Eros Pisano",72,54,95,1
12005,"Ersen Martin",75,140,1,1
28971,"Erton Fejzullahu",69,136,24,1
38828,"Ervin Skela,30",72,146,33,2
45413,"Ervin Zukanovic",74,58,146,2
42971,"Erwin Hoffer",73,116,13,1
586199,"Erwin Koffi",55,42,1,1
112107,"Erwin Mulder",74,377,150,1
244774,"Esmael Goncalves",69,47,30,3
80555,"Esparza Jokin Arcaya",66,124,3,1
214984,"Esteban Alvarado",76,379,134,1
30930,"Esteban Cambiasso",86,163,206,2
212152,"Esteban Casagolda",62,50,3,1
41156,"Esteban Granero",79,148,126,2
21785,"Esteban Solari",71,132,2,1
33731,"Esteban",76,378,51,1
72900,"Etien Velikonja",65,52,8,2
41365,"Etienne Capoue",79,130,214,2
26326,"Etienne Didot",79,146,206,1
46079,"Etienne Reijnen",73,60,114,1
150747,"Etrit Berisha",74,366,34,1
150468,"Ettore Mendicino",64,113,1,1
310374,"Euan Murray",52,44,1,1
445509,"Euan Sparks",51,63,1,1
27420,"Eugen Polanski",78,150,185,2
497753,"Eugene Ansah",64,54,3,1
27661,"Eugenio Corini",84,153,12,1
162885,"Eugenio Lamanna",71,353,19,1
192780,"Eunan O'Kane",68,110,6,1
38999,"Euzebiusz Smolarek",76,134,32,3
10474,"Evaldas Razulis",62,48,5,1
29580,"Evaldo",75,133,160,2
299618,"Evan Melo",58,45,1,1
33683,"Evander Sno",73,104,58,2
281862,"Evandro Brandao",64,42,8,1
19264,"Evandro Goebel",76,141,59,1
182567,"Evangelos Ikonomou",60,58,33,1
42327,"Evangelos Mantzios",74,119,1,1
181066,"Evariste Ngolok",67,55,58,1
108568,"Ever Banega",82,154,149,1
467056,"Everon Pisas",61,58,16,1
171229,"Everton",65,53,35,1
40993,"Everton",71,105,127,1
26699,"Evgeny Levchenko",71,157,22,1
38577,"Ewerthon",79,133,1,1
281111,"Ewerton",78,50,33,1
118730,"Eyong Enoh",74,139,99,3
290411,"Ezekiel Fryers",65,52,9,2
199916,"Ezequiel Adrian Cirigliano",73,58,7,1
42901,"Ezequiel Alejo Carboni",75,152,71,1
213885,"Ezequiel Calvente",69,57,3,1
37581,"Ezequiel Garay",83,132,125,2
18925,"Ezequiel Lavezzi",86,130,179,2
25753,"Ezequiel Luna",72,120,22,1
164029,"Ezequiel Munoz",75,112,112,1
215768,"Ezequiel Rescaldani",70,65,1,1
18820,"Ezequiel Scarione",76,58,78,1
406283,"Ezgjan Alioski",52,60,10,1
26959,"Fabian Boll",69,138,28,1
6911,"Fabian Canobbio",77,160,38,1
78324,"Fabian Delph",77,150,105,1
30251,"Fabian Ernst",80,165,12,1
95228,"Fabian Frei",75,130,180,2
114963,"Fabian Giefer",74,359,42,1
310355,"Fabian Holland",70,58,21,1
37357,"Fabian Johnson",78,129,126,1
42297,"Fabian Lustenberger",77,127,106,1
115297,"Fabian Monzon",74,126,60,3
49836,"Fabian Orellana",80,143,128,1
13225,"Fabian Pawela",62,53,29,1
156793,"Fabian Rinaudo",78,66,49,2
189982,"Fabian Schaer",78,53,91,2
6853,"Fabian Vargas",76,169,18,1
56816,"Fabian Yantorno",68,50,1,1
605654,"Fabian",70,60,6,1
114671,"Fabiano Oliveira",68,128,4,1
41666,"Fabiano Santacroce",78,129,62,1
124127,"Fabiano",77,381,64,1
34580,"Fabiano",65,53,1,1
40709,"Fabien Audard",76,380,178,1
317937,"Fabien Boyer",65,56,8,1
38435,"Fabien Camus",74,149,105,2
26141,"Fabien Laurenti",76,134,29,1
94323,"Fabien Lemoine",76,139,217,1
95513,"Fabien Robert",65,105,6,1
354475,"Fabien Tchenkoua",64,56,3,1
359188,"Fabinho",78,47,90,1
34222,"Fabio Aurelio",79,156,35,1
184822,"Fabio Borini",77,101,74,2
34520,"Fabio Cannavaro",91,142,56,2
361751,"Fabio Cardoso",71,56,36,1
39701,"Fabio Caserta",75,152,44,1
30468,"Fabio Celestini",76,141,36,1
39502,"Fabio Ceravolo",69,140,17,1
29590,"Fabio Coentrao",82,151,108,3
41708,"Fabio Coltorti",73,371,50,2
113239,"Fabio Daprela",70,114,30,3
164141,"Fabio Ervoes",70,47,5,1
181357,"Fabio Espinho",73,59,41,1
150313,"Fabio Faria",72,135,32,1
37417,"Fabio Felicio",70,142,4,1
25588,"Fabio Firmani",73,145,8,1
121286,"Fabio Francesco Sciacca",72,147,9,1
27605,"Fabio Galante",74,123,5,1
34320,"Fabio Grosso",80,159,63,2
31288,"Fabio Liverani",82,173,56,1
388522,"Fabio Martins",72,53,6,1
26956,"Fabio Morena",68,137,7,1
195809,"Fabio Nunes",66,57,14,1
98361,"Fabio Pacheco",70,101,29,1
39540,"Fabio Quagliarella",83,136,160,1
24169,"Fabio Rochemback",79,165,8,1
163976,"Fabio Santos",62,51,2,1
33337,"Fabio Simplicio",78,153,83,1
150176,"Fabio",76,143,35,1
19353,"Fabionn Lopes Patrick",64,134,33,1
47566,"Fabri",78,386,49,1
40725,"Fabrice Abriel",76,141,117,1
40021,"Fabrice Begeorgi",64,118,5,1
34045,"Fabrice Ehret",74,137,94,2
35532,"Fabrice Muamba",78,155,118,1
154867,"Fabrice N'Sakala",71,55,42,2
363363,"Fabrice Olinga",67,53,7,1
26312,"Fabrice Pancrate",70,52,5,1
30929,"Fabricio Coloccini",81,143,211,1
166872,"Fabricio",71,127,1,1
361316,"Fabris Fokobo",68,56,2,1
670927,"Fabrizio Alastra",56,281,1,1
22283,"Fabrizio Cacciatore",72,143,73,1
39397,"Fabrizio Grillo",65,64,1,1
32747,"Fabrizio Miccoli",83,146,125,1
41669,"Fabrizio Zambrella",72,131,45,1
170344,"Facundo Bertoglio",75,47,4,1
103941,"Facundo Parra",71,57,3,1
113318,"Facundo Sebastian Roncaglia",79,100,108,2
20446,"Fagner",74,42,24,1
393720,"Fahd Aktaou",62,50,19,1
93317,"Fahid Ben Khalfallah",75,138,92,1
422281,"Fakhreddine Ben Youssef",62,63,2,1
150761,"Fakhreddine Galbi",62,128,8,1
147614,"Fallou Diagne",76,105,90,2
178770,"Fanol Perdedaj",68,119,6,1
187017,"Faouzi Ghoulam",78,48,142,2
445868,"Fares Bahlouli",70,44,3,1
279855,"Farid El Alagui",62,52,4,1
38786,"Faris Haroun",72,143,70,1
467494,"Farshad Noor",65,60,11,1
26173,"Faryd Mondragon",87,417,75,1
33114,"Fatih Atik",69,120,18,1
41034,"Faton Toski",65,128,10,1
143795,"Fausto Rossi",75,123,41,1
39272,"Fausto Rossini",69,108,4,1
279173,"Faycal Fajr",76,62,69,2
466480,"Faycal Rherras",64,49,26,1
512033,"Faysel Kasmi",66,48,19,1
181051,"Fazli Kocabas",60,49,9,1
244136,"Fede Vico",70,60,11,2
27658,"Federico Agliardi",72,354,38,1
18644,"Federico Almerares",66,140,25,1
450812,"Federico Andrada",68,46,2,1
24622,"Federico Balzaretti",80,148,162,1
365624,"Federico Barba",71,51,24,2
414245,"Federico Bernardeschi",77,64,26,1
150388,"Federico Casarini",73,135,41,1
244816,"Federico Ceccherini",70,51,32,1
438507,"Federico Di Francesco",67,42,5,1
181921,"Federico Dionisi",72,104,50,2
95509,"Federico Fazio",80,116,135,2
155050,"Federico Fernandez",78,63,106,3
165709,"Federico Macheda",74,89,8,2
39599,"Federico Marchetti",84,406,209,1
528439,"Federico Mattiello",71,34,3,1
474680,"Federico Nicolas Cartabia",74,50,55,1
41497,"Federico Peluso",78,137,136,1
42524,"Federico Piovaccari",72,92,17,1
522203,"Federico Ricca",70,48,7,1
309539,"Federico Ricci",68,47,1,1
127207,"Federico Santander",71,52,18,1
251384,"Federico Viviani",73,53,19,1
118508,"Fedor Smolov",76,123,5,1
601304,"Fejsal Mulic",59,51,1,1
213744,"Felice Natalino",67,59,1,1
230190,"Felipe Anderson",79,43,50,1
717248,"Felipe Augusto",64,59,4,1
41622,"Felipe Caicedo",78,140,99,3
315459,"Felipe Gedoz",74,59,23,1
188533,"Felipe Gutierrez",75,52,75,1
127370,"Felipe Mattioni Rohde",73,149,20,1
33888,"Felipe Melo",83,157,106,1
80181,"Felipe Menezes",73,148,4,1
33697,"Felipe Morais",65,96,29,1
101434,"Felipe Pardo",78,53,44,1
103691,"Felipe Saad",66,125,19,1
20396,"Felipe Santana",77,126,80,1
49897,"Felipe Seymour",74,55,21,1
101201,"Felipe",75,129,97,2
129462,"Felipe",74,128,52,2
171981,"Felipe",78,382,12,1
27719,"Felipe",79,150,139,1
427984,"Felitciano Zschusschen",64,51,1,1
23587,"Felix Bastians",75,133,96,2
237541,"Felix Klaus",72,40,69,1
164259,"Felix Kroos",72,128,37,1
26967,"Felix Luz",63,47,1,1
637753,"Felix Passlack",62,56,2,1
614212,"Felix Platte",63,67,2,1
177953,"Felix Wiedwald",75,368,43,1
145583,"Fellipe Bastos",72,136,2,1
478418,"Femi Balogun",64,56,20,1
42390,"Ferdinando Coppola",73,367,30,1
42017,"Ferdinando Sforzini",69,86,10,1
195263,"Ferebory Dore",64,102,7,1
253410,"Ferhan Hasani",69,46,1,1
458808,"Ferid Matri",56,50,1,1
505866,"Ferjani Sassi",66,51,12,1
38035,"Fernandez Aitor Tornavaca,29",77,147,29,1
171899,"Fernandinho",76,127,1,1
40196,"Fernandinho",82,48,85,1
150024,"Fernando Alexandre",73,145,174,1
37604,"Fernando Amorebieta",81,143,135,2
211146,"Fernando Aristeguieta",69,48,6,1
36154,"Fernando Belluschi",79,157,63,2
265123,"Fernando Canesin Matos",72,61,75,1
11827,"Fernando Cardozo",69,136,25,1
40710,"Fernando Cavenaghi",82,149,46,2
39198,"Fernando Damian Tissone",77,145,117,2
356068,"Fernando Ferreira",69,54,30,1
18814,"Fernando Gago",80,157,74,2
293360,"Fernando Lewis",65,51,19,1
33030,"Fernando Llorente",83,132,202,2
304014,"Fernando Marcal",75,55,96,1
68411,"Fernando Marquez",69,55,23,2
47563,"Fernando Martin Forestieri",75,126,5,1
30852,"Fernando Meira",85,153,12,1
34231,"Fernando Morientes",82,135,11,2
56829,"Fernando Muslera",83,412,87,1
33848,"Fernando Navarro",77,146,227,1
477475,"Fernando Neto",62,40,4,1
520349,"Fernando Quesada",63,48,1,1
120148,"Fernando Russi",63,41,1,1
11555,"Fernando Soriano",74,150,110,1
30853,"Fernando Torres",88,132,168,3
183547,"Fernando Uribe",73,57,2,1
163665,"Fernando Varela",65,48,38,1
37491,"Fernando Varela",76,148,42,1
37426,"Fernando Vega",69,141,31,1
101103,"Fernando",80,139,164,2
175646,"Fernando",77,52,34,1
24612,"Fernando",80,150,43,1
39962,"Fernando",79,155,85,2
42705,"Ferne Snoyl",67,134,10,1
33773,"Ferran Corominas",75,140,76,1
18552,"Ferreira de Matos Alonso",71,137,55,1
11865,"Ferreira Delson,28",65,136,28,1
45355,"Ferreira Gomes Paulo Sergio,22",68,135,22,1
11795,"Ferreira",61,126,12,1
267720,"Ferreira",67,44,35,1
45888,"Ferry de Regt",63,120,56,1
93332,"Fethi Harek",67,106,51,1
521203,"Fidan Aliti",54,47,11,1
202610,"Fidel",73,59,37,1
67364,"Fidelis",66,108,15,1
243490,"Filip Bednarek",62,315,5,1
13483,"Filip Burkhardt",59,131,28,1
27412,"Filip Daems",75,132,167,2
106292,"Filip Djordjevic",80,114,61,2
178538,"Filip Djuricic",77,134,105,5
287337,"Filip Helander",73,56,21,1
502931,"Filip Jagiello",57,54,1,1
176718,"Filip Kiss",64,52,38,1
281012,"Filip Kostic",79,64,78,2
443518,"Filip Krovinovic",68,47,4,1
206809,"Filip Kurto",66,325,109,2
118346,"Filip Luksik",65,53,21,2
280476,"Filip Malbasic",64,51,2,1
387723,"Filip Markovic",65,51,17,1
259439,"Filip Mladenovic",70,61,10,1
281840,"Filip Modelski",67,55,67,1
39670,"Filip Sebo",67,124,7,1
287341,"Filip Starzynski",69,56,93,2
39846,"Filip Trojan",78,132,3,1
213184,"Filip Twardzik",62,59,4,1
42368,"Filipe Anunciacao",69,139,92,1
319975,"Filipe Augusto",73,52,45,2
164771,"Filipe Brigues",58,128,1,1
476766,"Filipe Ferreira",71,57,72,1
149949,"Filipe Goncalves",69,60,72,1
41167,"Filipe Luis",82,145,222,2
185703,"Filipe Melo",69,54,17,1
96844,"Filipe Mendes",63,314,3,1
23986,"Filipe Oliveira",69,135,19,1
45701,"Filipe",62,45,1,1
80194,"Filipp Rudik",60,48,6,1
41355,"Filippo Antonelli",69,158,1,1
244970,"Filippo Falco",65,50,1,1
30729,"Filippo Inzaghi",82,111,20,1
74305,"Filippo Porcari",70,47,33,1
35852,"Fin Bartels",75,132,72,1
206901,"Fiodor Cernych",64,41,49,1
33931,"Fitz Hall",74,113,11,1
26078,"Flavien La Postollec",67,55,46,1
11897,"Flavio Meireles",70,134,28,1
181203,"Flavio Nunes Ferreira",74,52,49,2
179818,"Flavio Paixao",70,135,111,2
26215,"Flavio Roma",80,391,5,1
31031,"Flavio",67,53,2,1
26291,"Florent Balmont",79,145,239,1
41195,"Florent Chaigneau",66,343,14,1
11317,"Florent Ghisolfi",64,139,4,1
492132,"Florent Hadergjonaj",69,52,58,1
210423,"Florent Hanin",68,52,38,3
30679,"Florent Malouda",87,159,122,2
38700,"Florent Sinama-Pongolle",83,137,51,4
466501,"Florent Stevance",64,59,4,1
360156,"Florent Zitte",61,49,4,1
188465,"Florentin Pogba",76,48,33,1
93341,"Florian Bague",66,334,1,1
42149,"Florian Berisha",48,81,4,1
26412,"Florian Boucansaud",72,147,14,1
35883,"Florian Bruns",70,139,11,1
37379,"Florian Dick",69,134,59,1
27518,"Florian Fromlowitz",75,371,56,1
617044,"Florian Grillitsch",68,53,23,1
291015,"Florian Hartherz",68,56,19,1
37731,"Florian Heller",69,132,33,1
33444,"Florian Jarjat",69,128,25,1
277597,"Florian Jozefzoon",71,56,46,1
303355,"Florian Julien",54,54,1,1
94876,"Florian Jungwirth",69,72,16,1
610359,"Florian Kamberi",59,51,10,1
45272,"Florian Klein",74,132,50,1
27363,"Florian Kringe",77,145,32,1
26955,"Florian Lechner",64,153,9,1
184521,"Florian Lejeune",73,108,8,1
26118,"Florian Marange",72,127,99,1
276760,"Florian Niederlechner",72,60,1,1
277439,"Florian Raspentino",69,52,46,1
25813,"Florian Stahel",69,119,164,1
254308,"Florian Thauvin",77,52,96,2
212879,"Florian Trinks",68,46,8,1
362187,"Floriano Vanzo",62,47,12,1
24149,"Floribert Ngalula",60,52,15,1
599425,"Florin Andone",72,46,17,1
351055,"Florin Bejan",60,49,4,1
179798,"Florin Berenguer",70,124,10,1
215245,"Florin Gardos",74,61,5,1
131991,"Floyd Ayite",75,104,97,1
25659,"Fode Mansare",75,129,17,1
198278,"Fodie Traore",54,54,1,1
287689,"Formose Mendy",67,113,6,1
489501,"Formose Mendy",64,56,17,1
102725,"Fouad Idabdelhay",67,124,19,1
215412,"Fouad Rachid",62,55,2,1
102699,"Foued Kadir",75,124,97,2
26346,"Fousseni Diawara",66,145,39,1
179403,"Fousseyni Cisse",66,96,7,2
24157,"Fraizer Campbell",74,109,80,1
105827,"Fran Merida",74,140,8,2
282713,"Fran Rico",75,51,84,1
518664,"Fran Serrano",60,56,1,1
41629,"Francelino Matuzalem",79,159,92,1
73024,"Francesco Acerbi",79,53,103,1
41243,"Francesco Antonioli",74,362,98,1
33826,"Francesco Arnau",70,353,20,1
181920,"Francesco Bardi",75,367,48,1
41437,"Francesco Bega",68,136,25,1
27558,"Francesco Benussi",71,365,69,1
40656,"Francesco Bolzoni",72,138,36,1
155254,"Francesco Caputo",70,98,5,1
39557,"Francesco Cozza",81,149,20,1
41841,"Francesco Della Rocca",72,127,58,1
364108,"Francesco Fedato",68,61,1,1
239256,"Francesco Grandolfo",61,49,1,1
41694,"Francesco Lodi",79,153,143,1
73034,"Francesco Lunardini",70,144,7,1
74034,"Francesco Magnanelli",76,137,90,1
39298,"Francesco Marianini",67,153,10,1
166554,"Francesco Migliore",66,85,11,1
27680,"Francesco Modesto",76,160,78,1
41337,"Francesco Montervino",77,138,6,1
39429,"Francesco Parravicini",64,134,5,1
24414,"Francesco Pisano",74,152,144,1
24492,"Francesco Pratali",74,137,24,1
41735,"Francesco Renzetti",72,135,21,1
462944,"Francesco Ruberto",59,291,8,1
25479,"Francesco Scardina",66,126,11,1
37457,"Francesco Tavano",79,138,33,1
30281,"Francesco Toldo",81,401,2,1
30714,"Francesco Totti",90,164,176,1
42433,"Francesco Valiani",73,134,120,1
159594,"Francis Coquelin",79,128,71,3
37753,"Francis Dickoh",69,128,50,3
34170,"Francis Jeffers",70,99,8,1
46458,"Francis N'Ganga",70,132,61,2
746419,"Francisco Afonso",59,42,2,1
241825,"Francisco Alcacer",80,53,74,1
40672,"Francisco Casilla",81,408,113,1
45440,"Francisco Chica",74,137,124,1
38475,"Francisco Farinos",75,151,29,1
37471,"Francisco Javier Casquero",77,162,90,1
33605,"Francisco Javier Martos",70,60,85,1
37425,"Francisco Maldonado",70,137,15,1
38064,"Francisco Molinero",73,98,15,1
33668,"Francisco Munoz Xisco,18",75,128,18,1
30277,"Francisco Navarro Yeste",83,124,38,1
41464,"Francisco Pavon",83,136,37,2
193226,"Francisco Portillo",76,132,57,1
543288,"Francisco Rodriguez",67,44,14,1
37455,"Francisco Rufete",77,155,11,1
133997,"Francisco Sandaza",72,125,52,1
150831,"Francisco Sutil",68,60,4,1
199839,"Francisco Velez",69,52,18,1
26107,"Franck Beria",77,149,177,1
131531,"Franck Berrier",74,151,127,1
41177,"Franck Dja Djedje",69,122,61,1
194532,"Franck Etoundi",68,53,60,1
466294,"Franck Hery",59,52,3,1
501543,"Franck Honorat",61,61,2,1
32571,"Franck Jurietti",77,136,17,1
35531,"Franck Queudrue",76,105,14,2
30924,"Franck Ribery",90,146,139,1
26264,"Franck Signorino",75,98,110,2
145070,"Franck Tabanou",77,140,184,1
27663,"Franco Brienza",78,148,130,1
34485,"Franco Costanzo",75,368,64,1
129326,"Franco Daniel Jara",77,58,34,2
49825,"Franco Di Santo",79,121,132,2
35612,"Franco Miranda,22",65,148,22,1
24453,"Franco Semioli",80,145,44,1
212644,"Franco Signorelli",69,60,4,1
23075,"Franco Sosa",72,143,40,1
270774,"Franco Vazquez",80,58,85,2
200633,"Franco Zennaro",58,52,4,1
178802,"Franco Zuculini",74,148,27,3
150007,"Francois Affolter",70,119,160,2
46712,"Francois Bellugou",70,80,46,1
26162,"Francois Clerc",79,120,160,1
239594,"Francois D'Onofrio",62,43,3,1
564856,"Francois Kamano",71,59,36,1
95227,"Francois Marque",64,124,14,2
447455,"Francois Marquet",64,53,26,1
26216,"Francois Modesto",75,139,137,1
195706,"Francois Moubandje",73,59,91,2
309083,"Frank Acheampong",73,62,26,1
429847,"Frank Adu Kwame",64,53,31,1
30252,"Frank Baumann",79,137,27,1
37854,"Frank Boeckx",68,347,24,1
45830,"Frank Demouge",73,104,82,1
35607,"Frank Fahrenhorst",77,113,19,1
95226,"Frank Feltscher",66,123,112,1
30631,"Frank Lampard",90,168,173,1
181229,"Frank Nouble",67,106,3,1
160955,"Frank Olijve",62,51,1,1
25524,"Frank Rost",85,417,98,1
26708,"Frank van der Struijk",68,139,149,1
45882,"Frank van Kouwen",65,126,29,1
26709,"Frank van Mosselveld",63,49,49,1
210952,"Frano Mlinar",63,50,12,1
174853,"Fransergio",73,125,47,1
209377,"Frantisek Kubik",70,62,26,1
69833,"Frantisek Rajtoral",76,134,7,1
37257,"Franz Burgmeier",65,112,28,1
95336,"Fraser Forster",77,385,188,2
182193,"Fraser Fyvie",64,53,44,1
244525,"Fraser Kerr",62,41,35,1
300527,"Fraser Mullen",55,43,10,1
23069,"Frazer Richardson",69,139,2,1
23151,"Frazer Wright",68,128,184,1
